jockey,raceDist,postPosition,track,surface,trackCondition,raceType,purse,claimPrice,adamSpeedInMPH,dataType,raceNum,raceDate
VELAZQUEZ J R,1320,1,SAR,D,FT,S,83000,NA,38.37953091684435,train,NA,NA
VELAZQUEZ J R,1210,1,BEL,D,FT,S,75000,NA,37.80357415610204,train,NA,NA
BEJARANO R,1870,2,SA,D,FT,G2,400000,NA,36.09852774631937,train,NA,NA
PRAT FLAVIEN,1870,2,SA,D,FT,G3,150000,NA,36.28687980267527,train,NA,NA
DESORMEAUX K J,1430,2,SA,D,FT,S,54000,NA,37.69329896907217,train,NA,NA
MARAGH RAJIV,1320,2,SA,D,FT,S,54000,NA,38.0656985760609,train,NA,NA
MALDONADO E,1100,2,DMR,T,FM,S,52000,NA,38.7263339070568,train,NA,NA
SANTANA RICARDO JR,1980,3,SUN,D,FT,G3,800000,NA,36.20273531777956,train,NA,NA
SANTANA RICARDO JR,1870,3,OP,D,MY,AO,79000,NA,35.74432296047098,train,NA,NA
STEVENS G L,1760,3,OP,D,FT,AO,76000,NA,36.097463150506364,train,NA,NA
SANTANA RICARDO JR,1320,3,CD,D,FT,S,60000,NA,38.75968992248062,train,NA,NA
SANTANA RICARDO JR,1430,3,CD,D,FT,S,60000,NA,37.2991583779648,train,NA,NA
HERNANDEZ B J JR,1870,4,KEE,T,YL,G3,150000,NA,35.86161635102194,train,NA,NA
GAFFALIONE TYLER,1760,4,GP,T,FM,S,50000,NA,36.540803897685755,train,NA,NA
LEZCANO JOSE,1760,4,GP,T,FM,S,50000,NA,36.93444136657433,train,NA,NA
HERNANDEZ B J JR,1980,4,CD,T,YL,S,60000,NA,35.238841033672664,train,NA,NA
LANERIE C J,1760,4,KEE,T,TF,S,65000,NA,35.64003564003564,train,NA,NA
LANERIE C J,1320,4,CD,D,FT,S,51000,NA,37.56783080562126,train,NA,NA
LEPAROUX JULIEN R,1980,5,GP,D,FT,G1,1100000,NA,36.45692681609506,train,NA,NA
LEPAROUX JULIEN R,1870,5,GP,D,FT,AO,51000,NA,37.284335705234426,train,NA,NA
LEPAROUX JULIEN R,1870,5,GP,D,FT,AO,51000,NA,37.26980415083309,train,NA,NA
LEPAROUX JULIEN R,1760,5,CD,D,FT,S,60000,NA,37.213148645854865,train,NA,NA
LEPAROUX JULIEN R,1540,5,KEE,D,FT,S,65000,NA,35.72643756379721,train,NA,NA
SAEZ LUIS,1540,6,KEE,D,FT,AO,76000,NA,37.68844221105528,train,NA,NA
ROSARIO JOEL,1760,6,TAM,T,FM,N,75000,NA,37.82704633813176,train,NA,NA
LEZCANO JOSE,1540,6,KEE,D,FT,A,67000,NA,38.13559322033898,train,NA,NA
CRUZ M R,1870,6,CD,D,FT,G3,150000,NA,35.37735849056604,train,NA,NA
CRUZ M R,1760,6,IND,T,FM,S,31000,NA,36.31961259079903,train,NA,NA
LEPAROUX JULIEN R,1320,7,GP,D,FT,G3,100000,NA,38.325053229240595,train,NA,NA
GALLARDO ANTONIO A,1430,7,TAM,D,FT,S,27500,NA,38.60876451953537,train,NA,NA
CASTELLANO J J,1760,8,GP,D,FT,N,100000,NA,36.866359447004605,train,NA,NA
CASTELLANO J J,1430,8,BEL,D,FT,S,75000,NA,37.92298716452743,train,NA,NA
CASTELLANO J J,1980,9,FG,D,FT,G2,1000000,NA,36.30333452850484,train,NA,NA
BRIDGMOHAN S X,1870,9,FG,D,FT,G2,400000,NA,36.62389888931444,train,NA,NA
LANERIE C J,1320,9,FG,D,GD,S,41000,NA,38.15175922000848,train,NA,NA
BRIDGMOHAN S X,1320,9,FG,D,FT,N,104930,NA,37.94799718903724,train,NA,NA
HERNANDEZ B J JR,1870,9,CD,D,FT,G2,200000,NA,36.10875106202209,train,NA,NA
CASTELLANO J J,1870,9,DMR,D,FT,G1,2000000,NA,36.30065483534212,train,NA,NA
HERNANDEZ B J JR,1870,9,KEE,D,FT,G1,500000,NA,35.91886562118509,train,NA,NA
ROSARIO JOEL,1540,9,SAR,D,GD,G1,350000,NA,37.598472189066605,train,NA,NA
ROSARIO JOEL,1210,9,SAR,D,FT,S,83000,NA,38.05350553505535,train,NA,NA
*O'BRIEN D,2078,10,MEY,D,FT,G2,2000000,NA,35.67014556440539,train,NA,NA
*O'BRIEN D,1760,10,DUD,D,FT,N,86720,NA,36.18817852834741,train,NA,NA
*O'BRIEN D,1760,10,DON,T,SF,G1,278302,NA,35.41215817430651,train,NA,NA
*O'BRIEN D,1540,10,NKT,T,TF,G1,653460,NA,37.91069924178601,train,NA,NA
*O'BRIEN D,1540,10,DON,T,SF,G2,100270,NA,36.72184658428538,train,NA,NA
*MOORE R L,1540,10,GWD,T,TF,G2,260202,NA,35.718335412178256,train,NA,NA
*O'BRIEN D,1320,10,NAS,T,TF,S,17967,NA,36.50128430444775,train,NA,NA
SAEZ LUIS,1980,11,KEE,D,FT,G2,1000000,NA,36.598590276522685,train,NA,NA
VELAZQUEZ J R,1870,11,OP,D,FT,G2,900000,NA,36.93154388336391,train,NA,NA
SAEZ LUIS,1870,11,OP,D,MY,G3,500000,NA,35.72429251891286,train,NA,NA
SAEZ LUIS,1540,11,SAR,D,GD,G1,350000,NA,37.62991279417035,train,NA,NA
SAEZ LUIS,1210,11,SAR,D,FT,S,83000,NA,38.241656365883806,train,NA,NA
BOREL C H,1210,11,CD,D,FT,S,46700,NA,38.437645597142414,train,NA,NA
PRAT FLAVIEN,1980,12,AQU,D,FT,G2,1000000,NA,36.62838021163064,train,NA,NA
PRAT FLAVIEN,1870,12,SA,D,FT,S,54000,NA,36.345496009122016,train,NA,NA
VAN DYKE DRAYDEN,1870,12,SA,D,FT,S,54000,NA,35.72429251891286,train,NA,NA
VAN DYKE DRAYDEN,1320,12,LRC,D,FT,S,40000,NA,38.983540282991626,train,NA,NA
THOMPSON T J,1980,13,SUN,D,FT,G3,800000,NA,36.46349149185198,train,NA,NA
THOMPSON T J,1870,13,OP,D,MY,AO,79000,NA,35.488958990536275,train,NA,NA
THOMPSON T J,1760,13,OP,D,FT,S,75000,NA,35.73910453688077,train,NA,NA
ESPINOZA V,1870,13,SA,D,FT,S,50000,NA,35.3414025686039,train,NA,NA
GUTIERREZ MARIO,1760,13,SA,T,FM,S,50000,NA,37.95466526093833,train,NA,NA
Other,1760,13,DMR,T,FM,S,60000,NA,36.71970624235006,train,NA,NA
ROSARIO JOEL,1870,14,KEE,D,FT,G3,200000,NA,36.543422184006886,train,NA,NA
ESPINOZA V,1760,14,RP,D,FT,N,400000,NA,37.059913526868435,train,NA,NA
ESPINOZA V,1540,14,DMR,D,FT,G3,100000,NA,38.32116788321168,train,NA,NA
ESPINOZA V,1210,14,SA,D,FT,S,50000,NA,37.55120619025945,train,NA,NA
GONZALEZ SANTIAGO,1760,14,SA,T,FM,S,54000,NA,36.50375177448794,train,NA,NA
*MOORE R L,1980,1,NKT,T,TF,G3,83777,NA,36.012804552729854,train,NA,NA
*MOORE RYAN L,2187,1,*ST,T,TF,G1,3202500,NA,36.375094250358515,train,NA,NA
Other,1760,1,WO,T,FM,G1,800000,NA,37.95466526093833,train,NA,NA
MOORE RYAN L,2200,1,AP,T,FM,G1,1000000,NA,36.73469387755102,train,NA,NA
*O'BRIEN D,1980,1,LEP,T,TF,G3,67399,NA,34.08517084665881,train,NA,NA
*MOORE R L,1760,1,ASC,T,TF,G1,855887,NA,37.18240033051023,train,NA,NA
*MOORE R L,2310,1,CGH,T,YL,G1,315295,NA,34.09336892993723,train,NA,NA
*MOORE R L,2266,1,CHE,T,TF,G3,95348,NA,35.593610812471205,train,NA,NA
*MOORE R L,2200,1,SNP,T,TF,G3,82749,NA,33.50208457415128,train,NA,NA
*MOORE R L,1968,1,MEY,T,YL,G1,6000000,NA,36.170855831202665,train,NA,NA
Other,1968,2,GAR,T,TF,N,118500,NA,35.98010855787045,train,NA,NA
ORTIZ JOSE L,1870,2,GP,T,TF,G2,200000,NA,36.977958236658935,train,NA,NA
LANERIE C J,1980,2,CD,T,YL,G3,100000,NA,35.91062245078915,train,NA,NA
LANERIE C J,1870,2,KEE,T,FM,A,73000,NA,36.8639167309175,train,NA,NA
GAFFALIONE TYLER,1760,2,KD,T,TF,N,400000,NA,34.26287237080042,train,NA,NA
ORTIZ JOSE L,1870,2,SAR,T,FM,N,100000,NA,37.94642857142857,train,NA,NA
LOPEZ PASCACIO,1760,2,KEE,T,FM,G1,300000,NA,37.73980501100744,train,NA,NA
ROSARIO JOEL,1980,2,GP,T,FM,G1,350000,NA,37.41685144124168,train,NA,NA
SAEZ LUIS,2640,2,KEE,T,TF,G1,3000000,NA,34.73115513249292,train,NA,NA
FRANCO MANUEL,2640,2,BEL,T,FM,G1,600000,NA,37.38317757009346,train,NA,NA
ORTIZ IRAD JR,1980,3,GP,T,FM,G1,300000,NA,37.611441307578005,train,NA,NA
CASTELLANO J J,1980,3,AQU,D,SY,N,125000,NA,36.26432664756447,train,NA,NA
ORTIZ JOSE L,1760,3,AQU,D,FT,AO,74000,NA,36.58164820648308,train,NA,NA
Other,2406,3,*HC,D,FT,G1,110945,NA,35.79954634730222,train,NA,NA
*ULLOA PEREZ OSCAR A,2187,3,*HC,D,FT,N,17831,NA,35.058064975776574,train,NA,NA
Other,2078,3,*HC,D,FT,N,12805,NA,36.05746984606842,train,NA,NA
*ULLOA PEREZ OSCAR A,2078,3,*HC,D,FT,N,10715,NA,35.580567097392816,train,NA,NA
*ULLOA PEREZ OSCAR A,2625,3,*VP,T,FT,G1,126441,NA,36.58570579052999,train,NA,NA
*ULLOA PEREZ OSCAR A,2078,3,*VP,T,FT,G2,44817,NA,36.91232779378676,train,NA,NA
Other,1750,3,*HC,D,FT,G1,64685,NA,37.116813091512384,train,NA,NA
HERNANDEZ RAFAEL MANUEL,1980,4,TP,D,FT,N,100000,NA,36.89868804664723,train,NA,NA
LEPAROUX JULIEN R,2640,4,HOU,T,TF,G3,200000,NA,35.5333289465026,train,NA,NA
ORTIZ IRAD JR,1760,4,GP,T,FM,G3,100000,NA,37.34439834024896,train,NA,NA
ORTIZ IRAD JR,1980,4,BEL,t,TF,G2,200000,NA,36.47334293948127,train,NA,NA
ORTIZ IRAD JR,1870,4,BEL,t,FM,AO,90000,NA,37.24802804557406,train,NA,NA
ORTIZ IRAD JR,1870,4,SAR,T,FM,N,100000,NA,38.34202085004009,train,NA,NA
ORTIZ IRAD JR,1980,4,DMR,T,FM,G1,300000,NA,37.39266919028714,train,NA,NA
ORTIZ IRAD JR,1980,4,BEL,t,FM,G3,500000,NA,37.76223776223776,train,NA,NA
ORTIZ IRAD JR,1980,4,SAR,t,FM,G3,300000,NA,37.95688847235238,train,NA,NA
ORTIZ IRAD JR,1870,4,SAR,t,FM,G2,200000,NA,37.58844339622641,train,NA,NA
CASTELLANO J J,1760,5,SA,T,FM,G1,400000,NA,38.4,train,NA,NA
JUAREZ NIK,1980,5,GP,T,FM,G1,300000,NA,37.52432131937366,train,NA,NA
CASTELLANO J J,1980,5,DMR,T,FM,G1,300000,NA,38.028169014084504,train,NA,NA
VAN DYKE DRAYDEN,1980,5,SA,T,FM,G2,200000,NA,38.24723769949948,train,NA,NA
FRANCO MANUEL,2640,5,BEL,T,FM,G1,500000,NA,36.58784470492581,train,NA,NA
HERNANDEZ RAFAEL MANUEL,2640,5,WO,T,FM,N,400000,NA,36.07214428857715,train,NA,NA
HERNANDEZ RAFAEL MANUEL,2200,5,WO,D,FT,N,1000000,NA,36.3695142649317,train,NA,NA
HERNANDEZ RAFAEL MANUEL,1870,5,WO,D,FT,G3,125000,NA,36.842612213446344,train,NA,NA
ROSARIO JOEL,1980,5,KEE,T,FM,A,72000,NA,36.80814323366355,train,NA,NA
ROSARIO JOEL,1760,5,KEE,T,FM,A,72000,NA,36.8474923234391,train,NA,NA
CASTELLANO J J,1980,6,FG,T,FM,G2,300000,NA,36.86845698680018,train,NA,NA
GEROUX FLORENT,1870,6,FG,T,FM,AO,42000,NA,35.989838163342114,train,NA,NA
GEROUX FLORENT,1870,6,SAR,T,FM,G2,200000,NA,38.18127370732681,train,NA,NA
SMITH M E,2200,6,BEL,t,FM,G1,1200000,NA,36.79777577888625,train,NA,NA
SMITH M E,1870,6,CD,T,TF,G2,300000,NA,36.55389908256881,train,NA,NA
CASTELLANO J J,1980,6,KEE,T,FM,S,70000,NA,37.244804119919074,train,NA,NA
BRIDGMOHAN S X,1870,6,FG,D,FT,G2,400000,NA,36.33859015770473,train,NA,NA
HERNANDEZ B J JR,1830,6,FG,D,MY,G3,200000,NA,36.166007905138336,train,NA,NA
MCMAHON C J,1830,6,FG,D,FT,S,41000,NA,35.98521263393404,train,NA,NA
ALBARADO R J,1870,6,CD,D,FT,S,58000,NA,35.98645215918713,train,NA,NA
BRAVO J,1980,7,FG,T,FM,G2,300000,NA,36.95592663564194,train,NA,NA
BRAVO J,1980,7,FG,T,FM,G3,150000,NA,37.217423267781655,train,NA,NA
MURRILL MITCHELL,1760,7,MTH,T,TF,G3,100000,NA,37.50390665694343,train,NA,NA
MURRILL MITCHELL,1760,7,LRL,T,YL,N,75000,NA,37.356023658814976,train,NA,NA
MURRILL MITCHELL,1870,7,FG,T,FM,AO,42000,NA,36.345496009122016,train,NA,NA
BRIDGMOHAN S X,1830,7,FG,D,GD,AO,45000,NA,36.047590698977444,train,NA,NA
BRIDGMOHAN S X,1870,7,KEE,D,FT,G3,150000,NA,36.77884615384615,train,NA,NA
BRIDGMOHAN S X,1870,7,OP,D,GD,G3,500000,NA,35.875070343275176,train,NA,NA
BRIDGMOHAN S X,1760,7,OP,D,FT,N,150000,NA,36.60396542958821,train,NA,NA
BRIDGMOHAN S X,1650,7,CD,D,FT,AO,57000,NA,37.7939529675252,train,NA,NA
BLANC B,1760,8,GG,T,FM,G3,200000,NA,37.42592785112797,train,NA,NA
BLANC B,2200,8,SA,T,FM,G2,200000,NA,37.94266441821247,train,NA,NA
BLANC B,1980,8,SA,T,FM,G2,200000,NA,37.54171301446051,train,NA,NA
BLANC B,1870,8,GG,D,FT,G3,100000,NA,37.00299893586147,train,NA,NA
ARROYO N JR,1980,8,SA,T,FM,AO,53000,NA,37.974683544303794,train,NA,NA
PEREIRA TIAGO,2420,8,DMR,T,FM,G2,250000,NA,36.46408839779006,train,NA,NA
PEREIRA TIAGO,1870,8,DMR,T,FM,AO,65000,NA,37.87503713238935,train,NA,NA
PEREIRA TIAGO,1980,8,SA,T,FM,AO,58000,NA,37.67792352777003,train,NA,NA
PEREIRA TIAGO,2200,8,SA,T,FM,AO,58000,NA,37.107281273192044,train,NA,NA
PEREIRA TIAGO,1760,8,SA,T,FM,AO,58000,NA,38.19223424570337,train,NA,NA
FRANCO MANUEL,1980,9,BEL,t,FM,G3,500000,NA,37.82572149061362,train,NA,NA
ORTIZ IRAD JR,1980,9,SAR,T,FM,G3,300000,NA,38.12841272829975,train,NA,NA
ORTIZ IRAD JR,1870,9,SAR,T,FM,G2,200000,NA,38.41132757581844,train,NA,NA
VELAZQUEZ J R,2200,9,BEL,t,FM,G1,1200000,NA,37.23008190618019,train,NA,NA
ROSARIO JOEL,1760,9,PIM,T,TF,N,100000,NA,37.1785603635237,train,NA,NA
ORTIZ JOSE L,1980,9,KEE,T,FM,S,70000,NA,37.033650329188006,train,NA,NA
ORTIZ JOSE L,1760,9,AQU,T,TF,S,60000,NA,35.93890386343217,train,NA,NA
ROSARIO JOEL,2640,10,DMR,T,FM,G1,4000000,NA,36.92055244085874,train,NA,NA
ROSARIO JOEL,2640,10,BEL,T,FM,G1,500000,NA,36.91298106500786,train,NA,NA
ROSARIO JOEL,2200,10,AP,T,FM,G1,1000000,NA,36.7677097802108,train,NA,NA
GEROUX FLORENT,2420,10,MTH,T,FM,G1,300000,NA,37.75743707093821,train,NA,NA
GEROUX FLORENT,2200,10,BEL,t,FM,G1,1000000,NA,37.44071886180215,train,NA,NA
GEROUX FLORENT,1980,10,CD,T,TF,G1,500000,NA,36,train,NA,NA
GEROUX FLORENT,1980,10,GP,T,FM,G1,350000,NA,38.30149423113297,train,NA,NA
GEROUX FLORENT,1980,10,DMR,T,FM,G1,300000,NA,37.51736915238536,train,NA,NA
GEROUX FLORENT,1980,10,BEL,t,FM,G3,500000,NA,37.755197166029646,train,NA,NA
GEROUX FLORENT,2200,10,AP,T,FM,G1,450000,NA,36.90036900369004,train,NA,NA
FRANCO MANUEL,1980,1,AQU,D,FT,G2,1000000,NA,36.32938643702906,train,NA,NA
FRANCO MANUEL,1760,1,AQU,D,FT,G3,300000,NA,36.13006824568446,train,NA,NA
MCCARTHY TREVOR,1980,1,AQU,D,FT,G3,250000,NA,36.38487108076543,train,NA,NA
FRANCO MANUEL,1760,1,AQU,D,MY,N,150000,NA,34.99222395023329,train,NA,NA
ORTIZ IRAD JR,1870,1,DMR,D,FT,G1,2000000,NA,35.959387045219515,train,NA,NA
ORTIZ IRAD JR,1760,1,BEL,D,FT,G1,500000,NA,37.53518923991242,train,NA,NA
ORTIZ IRAD JR,1540,1,SAR,D,GD,G1,350000,NA,37.33554581012208,train,NA,NA
ORTIZ IRAD JR,1320,1,SAR,D,FT,G3,150000,NA,37.76223776223776,train,NA,NA
GALLARDO ANTONIO A,1100,1,MTH,D,FT,S,36000,NA,38.547198903546345,train,NA,NA
ORTIZ IRAD JR,1980,2,KEE,D,FT,G2,1000000,NA,36.55894565806102,train,NA,NA
DAVIS DYLAN,1760,2,AQU,D,FT,G3,300000,NA,36.26838605682047,train,NA,NA
SAEZ LUIS,1870,2,GP,D,FT,G2,350000,NA,37.233524773678575,train,NA,NA
ALBARADO R J,1870,2,DMR,D,FT,G1,2000000,NA,35.456062291434925,train,NA,NA
ALBARADO R J,1870,2,KEE,D,FT,G1,500000,NA,36.279996206013465,train,NA,NA
ALBARADO R J,1540,2,SAR,D,GD,G1,350000,NA,37.61194029850746,train,NA,NA
ALBARADO R J,1320,2,SAR,D,FT,G3,150000,NA,37.688442211055275,train,NA,NA
ALBARADO R J,1210,2,CD,D,FT,S,46700,NA,38.29490948475941,train,NA,NA
ALBARADO R J,1980,3,GP,D,FT,G1,1100000,NA,35.23577518705412,train,NA,NA
ORTIZ IRAD JR,1870,3,GP,D,FT,G2,400000,NA,36.71882499760007,train,NA,NA
CANCHARI ALEX,1870,3,CD,D,FT,G2,200000,NA,36.501574577726885,train,NA,NA
ALBARADO R J,1540,3,KEE,D,FT,A,67000,NA,38.15406976744186,train,NA,NA
ALBARADO R J,1320,3,CD,D,FT,S,51000,NA,38.34138028969043,train,NA,NA
LEZCANO JOSE,1980,4,KEE,D,FT,G2,1000000,NA,36.684782608695656,train,NA,NA
LEZCANO JOSE,1870,4,TAM,D,FT,G2,400000,NA,36.47372937923143,train,NA,NA
LEZCANO JOSE,1870,4,TAM,D,FT,G3,250000,NA,37.33893010542757,train,NA,NA
LEPAROUX JULIEN R,1650,4,GP,T,FM,N,100000,NA,37.591891289819564,train,NA,NA
LEPAROUX JULIEN R,1760,4,DMR,T,FM,G1,1000000,NA,37.32890916632103,train,NA,NA
LEPAROUX JULIEN R,1870,4,KEE,D,SY,G3,250000,NA,36.16337335728468,train,NA,NA
LEPAROUX JULIEN R,1870,4,CD,D,FT,G3,150000,NA,35.62115850251443,train,NA,NA
CASTELLANO J J,1210,4,SAR,D,MY,N,100000,NA,37.11757648470306,train,NA,NA
HUSBANDS P,990,4,WO,D,FT,S,61000,NA,38.02102891475779,train,NA,NA
VELAZQUEZ J R,1980,5,GP,D,FT,G1,1100000,NA,36.99305809280234,train,NA,NA
CASTELLANO J J,1870,5,GP,D,FT,G2,350000,NA,37.52943485086342,train,NA,NA
CASTELLANO J J,1760,5,AQU,D,FT,AO,67000,NA,37.27865796831315,train,NA,NA
VELAZQUEZ J R,1760,5,AQU,D,FT,S,55000,NA,35.97481762766064,train,NA,NA
VELAZQUEZ J R,1430,5,BEL,D,FT,S,62000,NA,37.47597693786035,train,NA,NA
ORTIZ JOSE L,1980,6,KEE,D,FT,G2,1000000,NA,36.7580323107642,train,NA,NA
ORTIZ JOSE L,1870,6,GP,D,FT,G2,400000,NA,36.48416634872186,train,NA,NA
ORTIZ JOSE L,1870,6,DMR,D,FT,G1,2000000,NA,37.01374104896458,train,NA,NA
ORTIZ JOSE L,1760,6,BEL,D,FT,G1,500000,NA,37.50781412794332,train,NA,NA
CASTELLANO J J,1430,6,SAR,D,FT,S,83000,NA,38.21531225503004,train,NA,NA
SMITH M E,1980,7,SA,D,FT,G1,1000000,NA,36.91213999270872,train,NA,NA
SMITH M E,1760,7,SA,D,MY,AO,56000,NA,37.60576621748668,train,NA,NA
VAN DYKE DRAYDEN,1540,7,SA,D,FT,S,54000,NA,38.48033227461519,train,NA,NA
GRAHAM J,1980,8,FG,D,FT,G2,1000000,NA,36.711385061638865,train,NA,NA
GRAHAM J,1830,8,FG,D,FT,AO,43000,NA,36.42290374799862,train,NA,NA
MENA M,1830,8,FG,D,FT,G3,200000,NA,35.80964142525417,train,NA,NA
HILL C,1870,8,CD,D,FT,G2,200000,NA,36.23874940786358,train,NA,NA
GEROUX FLORENT,1760,8,CD,D,FT,N,80000,NA,36.92307692307692,train,NA,NA
GEROUX FLORENT,1870,8,KEE,D,FT,G1,500000,NA,35.94249201277955,train,NA,NA
GEROUX FLORENT,1540,8,SAR,D,SY,S,83000,NA,37.19447396386823,train,NA,NA
MARAGH RAJIV,1540,8,SAR,D,FT,S,83000,NA,36.07834154163326,train,NA,NA
ORTIZ JOSE L,1980,9,GP,D,FT,G1,1100000,NA,36.84497816593887,train,NA,NA
ORTIZ JOSE L,1870,9,GP,D,FT,S,60000,NA,36.242183058555995,train,NA,NA
ORTIZ IRAD JR,1540,9,SAR,D,FT,S,83000,NA,37.133089708829424,train,NA,NA
DESORMEAUX K J,1870,10,KEE,D,FT,G3,200000,NA,36.70120898100173,train,NA,NA
DESORMEAUX K J,1980,10,FG,D,FT,G2,1000000,NA,36.688105806685385,train,NA,NA
DESORMEAUX K J,1870,10,OP,D,MY,G3,500000,NA,36.08490566037736,train,NA,NA
DESORMEAUX K J,1760,10,SA,D,FT,G3,100000,NA,36.85126420309141,train,NA,NA
DESORMEAUX K J,1760,10,DMR,T,FM,G1,1000000,NA,37.34052484182139,train,NA,NA
DESORMEAUX K J,1760,10,SA,T,FM,N,100000,NA,38.36317135549872,train,NA,NA
NAKATANI C S,1760,10,DMR,T,FM,N,100000,NA,37.51172241325414,train,NA,NA
NAKATANI C S,1760,10,DMR,T,FM,S,60000,NA,37.48438150770512,train,NA,NA
NAKATANI C S,1760,10,SA,T,FM,S,54000,NA,36.983768235052395,train,NA,NA
DESORMEAUX K J,1100,10,SA,D,FT,S,54000,NA,37.87878787878788,train,NA,NA
CASTELLANO J J,1980,11,SA,D,FT,G1,1000000,NA,36.761368793682486,train,NA,NA
CASTELLANO J J,1870,11,SA,D,FT,G2,400000,NA,37.233524773678575,train,NA,NA
NAKATANI C S,1870,11,DMR,D,FT,G1,2000000,NA,36.73645793315405,train,NA,NA
NAKATANI C S,1870,11,SA,D,FT,G1,300000,NA,36.94224454317171,train,NA,NA
NAKATANI C S,1540,11,DMR,D,FT,G1,300000,NA,37.99300446267036,train,NA,NA
NAKATANI C S,1430,11,DMR,D,FT,S,60000,NA,37.53850102669404,train,NA,NA
ALVARADO JUNIOR,1980,12,AQU,D,FT,G2,1000000,NA,36.73802612481859,train,NA,NA
ALVARADO JUNIOR,1760,12,AQU,D,FT,G3,300000,NA,36.64495114006515,train,NA,NA
ROSARIO JOEL,1870,12,GP,D,FT,G2,350000,NA,36.73998655268466,train,NA,NA
ALVARADO JUNIOR,1870,12,CD,D,FT,G2,200000,NA,36.630913618080825,train,NA,NA
ALVARADO JUNIOR,1760,12,BEL,D,FT,G1,500000,NA,37.336652146857496,train,NA,NA
ALVARADO JUNIOR,1320,12,SAR,D,MY,S,83000,NA,37.42722484058775,train,NA,NA
STEVENS G L,1980,13,FG,D,FT,G2,1000000,NA,35.67339029331454,train,NA,NA
MENA M,1870,13,FG,D,FT,G2,400000,NA,37.15395823215153,train,NA,NA
STEVENS G L,1760,13,OP,D,FT,AO,76000,NA,36.83241252302026,train,NA,NA
COURT J K,1870,13,CD,D,FT,G2,200000,NA,36.00338855421687,train,NA,NA
COURT J K,1760,13,CD,D,FT,N,80000,NA,36.73469387755102,train,NA,NA
COURT J K,1870,13,KEE,D,FT,G1,500000,NA,36.07469584079977,train,NA,NA
COURT J K,1760,13,CD,D,FT,S,51000,NA,36.59280341532832,train,NA,NA
ARROYO ANGEL S,1540,13,SAR,D,FT,S,83000,NA,36.28614214952194,train,NA,NA
*MOORE R L,2078,14,MEY,D,FT,G2,2000000,NA,36.90271353928239,train,NA,NA
*MOORE R L,1760,14,DUD,D,FT,N,86720,NA,36.43724696356276,train,NA,NA
MOORE RYAN L,1760,14,DMR,T,FM,G1,1000000,NA,37.51172241325414,train,NA,NA
*LORDAN W M,1540,14,NKT,T,TF,G1,653460,NA,38.07566783512631,train,NA,NA
*MOORE R L,1540,14,DON,T,SF,G2,100270,NA,34.59257632330331,train,NA,NA
*MOORE R L,1760,14,CGH,T,TF,S,21455,NA,35.16998827667058,train,NA,NA
*LORDAN W M,1540,14,CGH,T,TF,S,21900,NA,36.950146627565985,train,NA,NA
ROSARIO JOEL,1980,15,SA,D,FT,G1,1000000,NA,36.37833468067906,train,NA,NA
CASTELLANO J J,1870,15,FG,D,FT,G2,400000,NA,37.03524399690163,train,NA,NA
CASTELLANO J J,1830,15,FG,D,FT,G3,200000,NA,36.486809807796256,train,NA,NA
VAN DYKE DRAYDEN,1870,15,LRC,D,FT,G1,300000,NA,37.23714953271028,train,NA,NA
SMITH M E,1870,15,SA,D,FT,S,50000,NA,36.16679273827534,train,NA,NA
SMITH M E,1320,15,SA,D,FT,S,50000,NA,37.42722484058775,train,NA,NA
SMITH M E,1430,15,DMR,D,FT,S,60000,NA,37.557781201849,train,NA,NA
SAEZ LUIS,1980,16,OP,D,FT,G1,1000000,NA,36.865101037684326,train,NA,NA
SAEZ LUIS,1870,16,OP,D,FT,G2,900000,NA,37.25165562913907,train,NA,NA
SAEZ LUIS,1800,16,TAM,D,FT,AO,27500,NA,37.122587031842926,train,NA,NA
SAEZ LUIS,1320,16,GP,D,FT,S,50000,NA,38.554905040696845,train,NA,NA
PRAT FLAVIEN,1980,17,OP,D,FT,G1,1000000,NA,36.65490089600869,train,NA,NA
PRAT FLAVIEN,1870,17,OP,D,FT,G2,900000,NA,37.0639534883721,train,NA,NA
PRAT FLAVIEN,1870,17,LRC,D,FT,G1,300000,NA,37.29160573267038,train,NA,NA
PRAT FLAVIEN,1870,17,DMR,D,FT,G1,2000000,NA,36.78945849764355,train,NA,NA
PRAT FLAVIEN,1870,17,SA,D,FT,G1,300000,NA,36.532951289398284,train,NA,NA
PRAT FLAVIEN,1430,17,DMR,D,FT,S,60000,NA,37.996882307092754,train,NA,NA
VELAZQUEZ J R,1980,18,AQU,D,FT,G2,1000000,NA,36.88860551962838,train,NA,NA
VELAZQUEZ J R,1870,18,TAM,D,FT,G2,400000,NA,36.214732058322284,train,NA,NA
VELAZQUEZ J R,1870,18,TAM,D,FT,G3,250000,NA,37.27343597739232,train,NA,NA
VELAZQUEZ J R,1800,18,TAM,D,FT,AO,27500,NA,36.16006857020411,train,NA,NA
VELAZQUEZ J R,1540,18,AQU,D,FT,S,60000,NA,36.794766966475876,train,NA,NA
VELAZQUEZ J R,1980,19,FG,D,FT,G2,1000000,NA,36.7247007616975,train,NA,NA
VELAZQUEZ J R,1870,19,FG,D,FT,G2,400000,NA,37.04959318093762,train,NA,NA
VELAZQUEZ J R,1870,19,GP,D,FT,AO,51000,NA,37.309793211080766,train,NA,NA
